country,continent,year,lifeExp,pop,gdpPercap,log_gdp,gdp_billions
Mauritania,Africa,1982,53.599,1622136,1481.150189,3.170599098323269,2.402627042983704
Mauritania,Africa,1987,56.145,1841240,1421.603576,3.152778507253009,2.61751336827424
Mauritania,Africa,1992,58.333,2119465,1361.369784,3.133976107082672,2.88537560924556
Mauritania,Africa,1997,60.43,2444741,1483.136136,3.171181016436387,3.625883720260776
Mauritania,Africa,2002,62.247,2828858,1579.019543,3.198387505159996,4.466822066371894
Mauritania,Africa,2007,64.164,3270065,1803.151496,3.25603221652431,5.8964225967672395
Mauritius,Africa,1952,50.986,516556,1967.955707,3.2940153194906676,1.016559328185092
Mauritius,Africa,1957,58.089,609816,2034.037981,3.308359058117067,1.2403889054214958
Mauritius,Africa,1962,60.246,701016,2529.067487,3.402960418447072,1.7729167734667919
Mauritius,Africa,1967,61.557,789309,2475.387562,3.3936432044255502,1.9538456811746578
Mauritius,Africa,1972,62.944,851334,2575.484158,3.4108588828462456,2.1925972301667724
Mauritius,Africa,1977,64.93,913025,3710.982963,3.569488960521763,3.3882202197930753
Mauritius,Africa,1982,66.711,992040,3688.037739,3.5667953564584884,3.65868095859756
Mauritius,Africa,1987,68.74,1042663,4783.586903,3.6797536681597327,4.987669071042689
Mauritius,Africa,1992,69.745,1096202,6058.253846,3.782347466687059,6.641069982492891
Mauritius,Africa,1997,70.736,1149818,7425.705295,3.8707377093265785,8.538209610886309
Mauritius,Africa,2002,71.954,1200206,9021.815894,3.9552939603103834,10.828037566874162
Mauritius,Africa,2007,72.801,1250882,10956.99112,4.0396913096789095,13.70590296616784
Mexico,Americas,1952,50.789,30144317,3478.125529,3.5413452520681394,104.84571851196868
Mexico,Americas,1957,55.19,35015548,4131.546641,3.6161126598673863,144.66836972217425
Mexico,Americas,1962,58.299,41121485,4581.609385,3.661018059717971,188.40258160113672
Mexico,Americas,1967,60.11,47995559,5754.733883,3.760025245286952,276.20166961082555
Mexico,Americas,1972,62.361,55984294,6809.40669,3.833109273075149,381.2198260985269
Mexico,Americas,1977,65.032,63759976,7674.929108,3.8850743726643246,489.3532957277814
Mexico,Americas,1982,67.405,71640904,9611.147541,3.9827752441691615,688.551298314617
Mexico,Americas,1987,69.498,80122492,8688.156003,3.938927610430061,696.1167098451195
Mexico,Americas,1992,71.455,88111030,9472.384295,3.976459309080319,834.6215367882738
Mexico,Americas,1997,73.67,95895146,9767.29753,3.9897744173357648,936.6364226647893
Mexico,Americas,2002,74.902,102479927,10742.44053,4.031102958114439,1100.8845213162413
Mexico,Americas,2007,76.195,108700891,11977.57496,4.078368897510771,1301.9730701712892
Mongolia,Asia,1952,42.244,800663,786.5668575,2.895735643182164,0.6297749798265224
Mongolia,Asia,1957,45.248,882134,912.6626085,2.9603102579862983,0.805090717486539
Mongolia,Asia,1962,48.251,1010280,1056.353958,3.0238094638882607,1.0672132766882398
Mongolia,Asia,1967,51.253,1149500,1226.04113,3.0885050397031306,1.409334278935
Mongolia,Asia,1972,53.754,1320500,1421.741975,3.152820785562817,1.8774102779875
Mongolia,Asia,1977,55.491,1528000,1647.511665,3.216828498244619,2.5173978241199997
Mongolia,Asia,1982,57.489,1756032,2000.603139,3.301160945889437,3.513123131384448
Mongolia,Asia,1987,60.222,2015133,2338.008304,3.368846049330087,4.711397687664432
Mongolia,Asia,1992,61.271,2312802,1785.402016,3.251736020824972,4.129281353408832
Mongolia,Asia,1997,63.625,2494803,1902.2521,3.2792680722142546,4.7457442458363
Mongolia,Asia,2002,65.033,2674234,2140.739323,3.330563786642788,5.724837882703582
Mongolia,Asia,2007,66.803,2874127,3095.772271,3.490769005923762,8.897642669932416
Montenegro,Europe,1952,59.164,413834,2647.585601,3.422850010494709,1.095660939604234
Montenegro,Europe,1957,61.448,442829,3682.259903,3.5661144388271913,1.630611470585587
Montenegro,Europe,1962,63.728,474528,4649.593785,3.667415012107344,2.2063624396084798
Montenegro,Europe,1967,67.178,501035,5907.850937,3.771429528946098,2.9600400942197953
Montenegro,Europe,1972,70.636,527678,7778.414017,3.8908910553598126,4.104497951662526
Montenegro,Europe,1977,73.066,560073,9595.929905,3.982087066934091,5.374421249683065
Montenegro,Europe,1982,74.101,562548,11222.58762,4.05009300482744,6.31324422045576
Montenegro,Europe,1987,74.865,569473,11732.51017,4.069390939340783,6.68134776404041
Montenegro,Europe,1992,75.435,621621,7003.339037,3.845305151384998,4.353422615518977
Montenegro,Europe,1997,75.445,692651,6465.613349,3.8106097297502455,4.478413551798199
Montenegro,Europe,2002,73.981,720230,6557.194282,3.8167180514948735,4.72268803772486
Montenegro,Europe,2007,74.543,684736,9253.896111,3.966324619577895,6.336475807461696
Morocco,Africa,1952,42.873,9939217,1688.20357,3.227424814325833,16.77942162240469
Morocco,Africa,1957,45.423,11406350,1642.002314,3.215373764815531,18.7292530942939
Morocco,Africa,1962,47.924,13056604,1566.353493,3.194889779902554,20.451257282117773
Morocco,Africa,1967,50.335,14770296,1711.04477,3.233261373135245,25.27263772215192
Morocco,Africa,1972,52.862,16660670,1930.194975,3.2856011806604903,32.15834151413325
Morocco,Africa,1977,55.73,18396941,2370.619976,3.374861939657606,43.61215583189342
Morocco,Africa,1982,59.65,20198730,2702.620356,3.4317850435255424,54.58949886334788
Morocco,Africa,1987,62.677,22987397,2755.046991,3.440129010722452,63.33135893577243
Morocco,Africa,1992,65.393,25798239,2948.047252,3.469534440217678,76.05442759038922
Morocco,Africa,1997,67.66,28529501,2982.101858,3.4745224733261812,85.07787793991285
Morocco,Africa,2002,69.615,31167783,3258.495584,3.5130171367645686,101.56008326857027
Morocco,Africa,2007,71.164,33757175,3820.17523,3.582083284293035,128.95832376977523
Mozambique,Africa,1952,31.286,6446316,468.5260381,2.670733731592889,3.02026689582064
Mozambique,Africa,1957,33.779,7038035,495.5868333,2.6951197595661833,3.4879574783045655
Mozambique,Africa,1962,36.161,7788944,556.6863539,2.745610575539799,4.335998836091281
Mozambique,Africa,1967,38.113,8680909,566.6691539,2.753329572875096,4.919203358112895
Mozambique,Africa,1972,40.328,9809596,724.9178037,2.8602887659871894,7.111150787504306
Mozambique,Africa,1977,42.495,11127868,502.3197334,2.7009802395539166,5.589747687070392
Mozambique,Africa,1982,42.795,12587223,462.2114149,2.6648406667312905,5.817958152491824
Mozambique,Africa,1987,42.861,12891952,389.8761846,2.590926707327782,5.02626505780634
Mozambique,Africa,1992,44.284,13160731,410.8968239,2.613732784318491,5.4077025681022715
Mozambique,Africa,1997,46.344,16603334,472.3460771,2.674260312831004,7.842519681681051
Mozambique,Africa,2002,44.026,18473780,633.6179466,2.8018274697161716,11.705318549540149
Mozambique,Africa,2007,42.082,19951656,823.6856205,2.9157614843495785,16.43389215236255
Myanmar,Asia,1952,36.319,20092996,331,2.519827993775719,6.650781676
Myanmar,Asia,1957,41.905,21731844,350,2.5440680443502757,7.6061454
Myanmar,Asia,1962,45.108,23634436,388,2.5888317255942073,9.170161168
Myanmar,Asia,1967,49.379,25870271,349,2.5428254269591797,9.028724579
Myanmar,Asia,1972,53.07,28466390,357,2.552668216112193,10.16250123
Myanmar,Asia,1977,56.059,31528087,371,2.569373909615046,11.696920277
Myanmar,Asia,1982,58.056,34680442,424,2.6273658565927325,14.704507408
Myanmar,Asia,1987,58.339,38028578,385,2.5854607295085006,14.64100253
Myanmar,Asia,1992,59.32,40546538,347,2.5403294747908736,14.069648686
Myanmar,Asia,1997,60.328,43247867,415,2.6180480967120925,17.947864805
Myanmar,Asia,2002,59.908,45598081,611,2.786041210242554,27.860427491
Myanmar,Asia,2007,62.069,47761980,944,2.974971994298069,45.08730912
Namibia,Africa,1952,41.725,485831,2423.780443,3.3844932769166256,1.1775476764031332
Namibia,Africa,1957,45.226,548080,2621.448058,3.4185412569200593,1.43676325162864
Namibia,Africa,1962,48.386,621392,3173.215595,3.5014995799913624,1.97181078500824
Namibia,Africa,1967,51.159,706640,3793.694753,3.579062383900862,2.6807764602599202
Namibia,Africa,1972,53.867,821782,3746.080948,3.5735771576868127,3.0784618936093358
Namibia,Africa,1977,56.437,977026,3876.485958,3.5884382151405165,3.7874275696009083
Namibia,Africa,1982,58.968,1099010,4191.100511,3.622328076211855,4.60606137259411
Namibia,Africa,1987,60.835,1278184,3693.731337,3.567465303908338,4.721268295252009
Namibia,Africa,1992,61.999,1554253,3804.537999,3.5803019261086964,5.913214598559747
Namibia,Africa,1997,58.909,1774766,3899.52426,3.5910116265496934,6.92074307282316
Namibia,Africa,2002,51.479,1972153,4072.324751,3.6098424038924457,8.031247474658903
Namibia,Africa,2007,52.906,2055080,4811.060429,3.6822408118633683,9.88711406642932
Nepal,Asia,1952,36.157,9182536,545.8657229,2.7370858240682567,5.012431651695274
Nepal,Asia,1957,37.686,9682338,597.9363558,2.7766549602495685,5.789421899343861
Nepal,Asia,1962,39.393,10332057,652.3968593,2.8145118616386817,6.74060153690858
Nepal,Asia,1967,41.472,11261690,676.4422254,2.8302307096380663,7.617882645364926
Nepal,Asia,1972,43.971,12412593,674.7881296,2.8291674341800372,8.375870413956054
Nepal,Asia,1977,46.748,13933198,694.1124398,2.841429827845788,9.671206057996478
Nepal,Asia,1982,49.594,15796314,718.3730947,2.8563500582887893,11.347646973032935
Nepal,Asia,1987,52.537,17917180,775.6324501,2.889655970345504,13.897146222282718
Nepal,Asia,1992,55.727,20326209,897.7403604,2.95315075053154,18.247658193225725
Nepal,Asia,1997,59.426,23001113,1010.892138,3.004704818923905,23.251644296949596
Nepal,Asia,2002,61.34,25873917,1057.206311,3.024159746991166,27.354068342690187
Nepal,Asia,2007,63.785,28901790,1091.359778,3.037967943844652,31.54225111820262
Netherlands,Europe,1952,72.13,10381988,8941.571858,3.951413871061022,92.8312917308937
Netherlands,Europe,1957,72.99,11026383,11276.19344,4.052162517465971,124.33562765152752
Netherlands,Europe,1962,73.23,11805689,12790.84956,4.106899390996774,151.00479195114684
Netherlands,Europe,1967,73.82,12596822,15363.25136,4.186483136156346,193.52814272317792
Netherlands,Europe,1972,73.75,13329874,18794.74567,4.274036453228181,250.53159164314556
Netherlands,Europe,1977,75.24,13852989,21209.0592,4.326521404334077,293.8088637979488
Netherlands,Europe,1982,76.05,14310401,21399.46046,4.330402823713739,306.23486036624445
Netherlands,Europe,1987,76.83,14665278,23651.32361,4.373855450377592,346.8532358086136
Netherlands,Europe,1992,77.42,15174244,26790.94961,4.427988107526607,406.5324063738448
Netherlands,Europe,1997,78.03,15604464,30246.13063,4.4806698235000875,471.9746565551323
Netherlands,Europe,2002,78.53,16122830,33724.75778,4.527948839138985,543.7385364781173
Netherlands,Europe,2007,79.762,16570613,36797.93332,4.565823428104935,609.7643122455252
New Zealand,Oceania,1952,69.39,1994794,10556.57566,4.023523064680335,21.05819378711404
New Zealand,Oceania,1957,70.26,2229407,12247.39532,4.088043736175671,27.30442885817524
New Zealand,Oceania,1962,71.24,2488550,13175.678,4.119772972581555,32.7883334869
New Zealand,Oceania,1967,71.52,2728150,14463.91893,4.160285978925514,39.4597404288795
New Zealand,Oceania,1972,71.89,2929100,16046.03728,4.205367796870557,47.000447796848
New Zealand,Oceania,1977,72.22,3164900,16233.7177,4.2104179894321065,51.378093148729995
New Zealand,Oceania,1982,73.84,3210650,17632.4104,4.246311685632508,56.61149845076
New Zealand,Oceania,1987,74.32,3317166,19007.19129,4.278917945514793,63.05000870268414
New Zealand,Oceania,1992,76.33,3437674,18363.32494,4.263951319150527,63.12712469978956
New Zealand,Oceania,1997,77.55,3676187,21050.41377,4.323260636811197,77.385257445895
New Zealand,Oceania,2002,79.11,3908037,23189.80135,4.365297028371995,90.62660169844995
New Zealand,Oceania,2007,80.204,4115771,25185.00911,4.401142112288112,103.65573012967381
Nicaragua,Americas,1952,42.314,1165790,3112.363948,3.4930903760317378,3.62836276693892
Nicaragua,Americas,1957,45.432,1358828,3457.415947,3.5387516308065674,4.698033596430116
Nicaragua,Americas,1962,48.632,1590597,3634.364406,3.5604284704625555,5.780809121090383
Nicaragua,Americas,1967,51.884,1865490,4643.393534,3.6668354922817294,8.66220420374166
Nicaragua,Americas,1972,55.151,2182908,4688.593267,3.6710425595549974,10.234767751280435
Nicaragua,Americas,1977,57.47,2554598,5486.371089,3.7392851792172004,14.015472611217222
Nicaragua,Americas,1982,59.298,2979423,3470.338156,3.540371795289281,10.339605319763987
Nicaragua,Americas,1987,62.008,3344353,2955.984375,3.470702134097208,9.885855212484374
Nicaragua,Americas,1992,65.843,4017939,2170.151724,3.3364900981768706,8.719537247776834
Nicaragua,Americas,1997,68.426,4609572,2253.023004,3.352765626015557,10.385471754594288
Nicaragua,Americas,2002,70.836,5146848,2474.548819,3.393496026186444,12.736126639972513
Nicaragua,Americas,2007,72.899,5675356,2749.320965,3.439225443805434,15.60337523463854
Niger,Africa,1952,37.444,3379468,761.879376,2.8818862174230904,2.574746971051968
Niger,Africa,1957,38.598,3692184,835.5234025,2.9219586187228557,3.08490613833606
Niger,Africa,1962,39.487,4076008,997.7661127,2.999028749836363,4.066902657494102
Niger,Africa,1967,40.118,4534062,1054.384891,3.022999173992783,4.780646467657242
Niger,Africa,1972,40.546,5060262,954.2092363,2.979643616011117,4.82854873849791
Niger,Africa,1977,41.291,5682086,808.8970728,2.9078932638139743,4.5962227327978615
Niger,Africa,1982,42.598,6437188,909.7221354,2.9589087621122427,5.856052413331255
Niger,Africa,1987,44.555,7332638,668.3000228,2.8249714759402638,4.900402142584147
Niger,Africa,1992,47.391,8392818,581.182725,2.7643126969049336,4.87776083566905
Niger,Africa,1997,51.313,9666252,580.3052092,2.763656469094017,5.609376389039919
Niger,Africa,2002,54.496,11140655,601.0745012,2.778928304706227,6.696363647166286
Niger,Africa,2007,56.867,12894865,619.6768924,2.7921653017164396,7.990649871117527
Nigeria,Africa,1952,36.324,33119096,1077.281856,3.0323293453507603,35.67860120792218
Nigeria,Africa,1957,37.802,37173340,1100.592563,3.0416265738404165,40.91270154587041
Nigeria,Africa,1962,39.36,41871351,1150.927478,3.061047958819451,48.190888406882785
Nigeria,Africa,1967,41.04,47287752,1014.514104,3.0062580890695076,47.97409135045421
Nigeria,Africa,1972,42.821,53740085,1698.388838,3.2300371269357706,91.27156051717124
Nigeria,Africa,1977,44.514,62209173,1981.951806,3.297093089784607,123.29558277711644
Nigeria,Africa,1982,45.826,73039376,1576.97375,3.197824464207132,115.18117866838
Nigeria,Africa,1987,46.886,81551520,1385.029563,3.1414590433721243,112.95126610758577
Nigeria,Africa,1992,47.472,93364244,1619.848217,3.2094743221922615,151.23590417495294
Nigeria,Africa,1997,47.464,106207839,1624.941275,3.210837670296864,172.58150131965473
Nigeria,Africa,2002,46.608,119901274,1615.286395,3.2082495351755087,193.67489663536725
Nigeria,Africa,2007,46.859,135031164,2013.977305,3.304054572290687,271.949699763733
Norway,Europe,1952,72.67,3327728,10095.42172,4.004124465611847,33.59481752945216
Norway,Europe,1957,73.44,3491938,11653.97304,4.0664740090696645,40.694951309351524
Norway,Europe,1962,73.47,3638919,13450.40151,4.128735248723168,48.94492161236769
Norway,Europe,1967,74.08,3786019,16361.87647,4.213833109471841,61.94637519107293
Norway,Europe,1972,74.34,3933004,18965.05551,4.277954118204188,74.58963918105204
Norway,Europe,1977,75.37,4043205,23311.34939,4.367567413617926,94.25256441039494
Norway,Europe,1982,75.97,4114787,26298.63531,4.419933212645124,108.21328269132898
Norway,Europe,1987,75.89,4186147,31540.9748,4.498875111431657,132.0351570360956
Norway,Europe,1992,77.32,4286357,33965.66115,4.531040072658591,145.58894942993055
Norway,Europe,1997,78.32,4405672,41283.16433,4.615772978308806,181.88008116007978
Norway,Europe,2002,79.05,4535591,44683.97525,4.650151802589099,202.66823598812277
Norway,Europe,2007,80.196,4627926,49357.19017,4.693350428002532,228.42142367468745
Oman,Asia,1952,37.578,507833,1828.230307,3.262030904066861,0.9284356814947311
Oman,Asia,1957,40.08,561977,2242.746551,3.350780197469991,1.260371978491327
Oman,Asia,1962,43.165,628164,2924.638113,3.466072135289859,1.837152375614532
Oman,Asia,1967,46.988,714775,4720.942687,3.6740287280587216,3.3744118091004247
Oman,Asia,1972,52.143,829050,10618.03855,4.026044297763651,8.802884859877498
Oman,Asia,1977,57.367,1004533,11848.34392,4.073657651893169,11.902052462989358
Oman,Asia,1982,62.728,1301048,12954.79101,4.112430411228762,16.854804933978482
Oman,Asia,1987,67.734,1593882,18115.22313,4.25804368772363,28.87352807289066
Oman,Asia,1992,71.197,1915208,18616.70691,4.269902861537984,35.65486600768728
Oman,Asia,1997,72.499,2283635,19702.05581,4.294511544961401,44.99230421966936
Oman,Asia,2002,74.193,2713462,19774.83687,4.2961129095274355,53.65826840294394
Oman,Asia,2007,75.64,3204897,22316.19287,4.348620106189432,71.52109958048439
Pakistan,Asia,1952,43.436,41346560,684.5971438,2.8354350828905424,28.30573688195533
Pakistan,Asia,1957,45.557,46679944,747.0835292,2.8733691617117723,34.87381730637836
Pakistan,Asia,1962,47.67,53100671,803.3427418,2.9049008741886864,42.658038632559744
Pakistan,Asia,1967,49.8,60641899,942.4082588,2.9742390834018027,57.149426446915456
Pakistan,Asia,1972,51.929,69325921,1049.938981,3.0211640600365772,72.7879868516265
Pakistan,Asia,1977,54.043,78152686,1175.921193,3.070378217495173,91.90139975727439
Pakistan,Asia,1982,56.158,91462088,1443.429832,3.1593956768098224,132.01910631620922
Pakistan,Asia,1987,58.245,105186881,1704.686583,3.23164454298501,179.31066474831763
Pakistan,Asia,1992,60.838,120065004,1971.829464,3.2948693517581438,236.74771248247785
Pakistan,Asia,1997,61.818,135564834,2049.350521,3.3116162465010937,277.81986318717844
Pakistan,Asia,2002,63.61,153403524,2092.712441,3.3207095561615465,321.0294631680421
Pakistan,Asia,2007,65.483,169270617,2605.94758,3.4159656754035375,441.11035473625685
Panama,Americas,1952,55.191,940080,2480.380334,3.3945182793314443,2.33175594438672
Panama,Americas,1957,59.201,1063506,2961.800905,3.4715558614890494,3.1498930332729302
Panama,Americas,1962,61.817,1215725,3536.540301,3.5485786114930282,4.2994604574332245
Panama,Americas,1967,64.071,1405486,4421.009084,3.645521407266657,6.213666373434824
Panama,Americas,1972,66.216,1616384,5364.249663,3.7295089825911916,8.670687327278591
Panama,Americas,1977,68.681,1839782,5351.912144,3.728508975520384,9.846351628112608
Panama,Americas,1982,70.472,2036305,7009.601598,3.8456933348415334,14.27368678201539
Panama,Americas,1987,71.523,2253639,7034.779161,3.84725046841405,15.853852673616881
Panama,Americas,1992,72.462,2484997,6618.74305,3.8207755214216097,16.447556623020848
Panama,Americas,1997,73.738,2734531,7113.692252,3.852095073086311,19.45261198755381
Panama,Americas,2002,74.712,2990875,7356.031934,3.8666436059289926,22.00097201060225
Panama,Americas,2007,75.537,3242173,9809.185636,3.991632953509189,31.803076821027027
Paraguay,Americas,1952,62.649,1555876,1952.308701,3.2905484898372737,3.037550252477076
Paraguay,Americas,1957,63.196,1770902,2046.154706,3.3109384668258355,3.623539461164812
Paraguay,Americas,1962,64.361,2009813,2148.027146,3.3320397655207725,4.317132882383698
Paraguay,Americas,1967,64.951,2287985,2299.376311,3.3616100527902733,5.260938508923335
Paraguay,Americas,1972,65.815,2614104,2523.337977,3.4019754240077367,6.596267899027608
Paraguay,Americas,1977,66.353,2984494,3248.373311,3.511665933620544,9.694750656439634
Paraguay,Americas,1982,66.874,3366439,4258.503604,3.6292570191280102,14.335992614146159
Paraguay,Americas,1987,67.378,3886512,3998.875695,3.6019379043049082,15.54167837512584
Paraguay,Americas,1992,68.225,4483945,4196.411078,3.6228780248414565,18.81647647114271
Paraguay,Americas,1997,69.4,5154123,4247.400261,3.6281231893996098,21.8916233754261
Paraguay,Americas,2002,70.755,5884491,3783.674243,3.577913738576077,22.264997029865313
Paraguay,Americas,2007,71.752,6667147,4172.838464,3.620431572933302,27.82092744674221
Peru,Americas,1952,43.902,8025700,3758.523437,3.5750172627178163,30.164781548330897
Peru,Americas,1957,46.263,9146100,4245.256698,3.6279039558648574,38.827542285577806
Peru,Americas,1962,49.096,10516500,4957.037982,3.6952222465851623,52.130689937702996
Peru,Americas,1967,51.445,12132200,5788.09333,3.762535525276511,70.222305898226
Peru,Americas,1972,55.448,13954700,5937.827283,3.7736275608701724,82.8605983860801
Peru,Americas,1977,58.447,15990099,6281.290855,3.798048903863704,100.43846261924465
Peru,Americas,1982,61.406,18125129,6434.501797,3.808514926502278,116.62617512135681
Peru,Americas,1987,64.134,20195924,6360.9434440000005,3.8035215342233,128.46513036332226
Peru,Americas,1992,66.458,22430449,4446.380924,3.648006666213769,99.73432055035488
Peru,Americas,1997,68.386,24748122,5838.347657,3.76628995242336,144.48814009385015
Peru,Americas,2002,69.906,26769436,5909.020073,3.7715154652848497,158.18113466688882
Peru,Americas,2007,71.421,28674757,7408.905561,3.8697540590018766,212.44856659762365
Philippines,Asia,1952,47.752,22438691,1272.880995,3.104787802215522,28.561783326577544
Philippines,Asia,1957,51.334,26072194,1547.944844,3.189755481945582,40.35831827406774
Philippines,Asia,1962,54.757,30325264,1649.552153,3.2173660509526316,50.023104521493394
Philippines,Asia,1967,56.393,35356600,1814.12743,3.25866779000196,64.141377891538
Philippines,Asia,1972,58.065,40850141,1989.37407,3.298716452939524,81.26621126124387
Philippines,Asia,1977,60.06,46850962,2373.204287,3.375335124183688,111.18690386847409
Philippines,Asia,1982,62.082,53456774,2603.273765,3.415519841707788,139.1626173157341
Philippines,Asia,1987,64.151,60017788,2189.634995,3.3403717254022243,131.41704892729103
Philippines,Asia,1992,66.458,67185766,2279.324017,3.3578060666427443,153.138130044342
Philippines,Asia,1997,68.564,75012988,2536.534925,3.4042408464012484,190.2730638906059
Philippines,Asia,2002,70.303,82995088,2650.921068,3.423396796672216,220.013427319714
Philippines,Asia,2007,71.688,91077287,3190.481016,3.5038561648270914,290.58035516228364
Poland,Europe,1952,61.31,25730551,4029.329699,3.605232804891016,103.67687331593415
Poland,Europe,1957,65.77,28235346,4734.253019,3.675251464792706,133.67327204300958
Poland,Europe,1962,67.64,30329617,5338.752143,3.727439758762745,161.92230775511922
Poland,Europe,1967,69.61,31785378,6557.152776,3.816715302470971,208.42157958890934
Poland,Europe,1972,70.85,33039545,8006.506993,3.903443087304284,264.53134808803816
Poland,Europe,1977,70.67,34621254,9508.141454,3.978095634166226,329.18378034686333
Poland,Europe,1982,71.32,36227381,8451.531004,3.9269353889924212,306.17683371522054
Poland,Europe,1987,70.98,37740710,9082.351172,3.9581982900240202,342.77438170061214
Poland,Europe,1992,70.99,38370697,7738.881247,3.888678182469454,296.94626744761916
Poland,Europe,1997,72.75,38654957,10159.58368,4.006875911768454,392.71827028830177
Poland,Europe,2002,74.67,38625976,12002.23908,4.079262273495782,463.59819865034206
Poland,Europe,2007,75.563,38518241,15389.92468,4.18723649435127,592.7928277960879
Portugal,Europe,1952,59.82,8526050,3068.319867,3.486900632080037,26.16064860203535
Portugal,Europe,1957,61.51,8817650,3774.571743,3.5768676843883633,33.28285252966395
Portugal,Europe,1962,64.39,9019800,4727.954889,3.674673324143961,42.6452075078022
Portugal,Europe,1967,66.6,9103000,6361.517993,3.8035607598812735,57.908898290279005
Portugal,Europe,1972,69.26,8970450,9022.247417,3.9553147325781945,80.93361934182765
Portugal,Europe,1977,70.41,9662600,10172.48572,4.00742708886894,98.29266051807201
Portugal,Europe,1982,72.77,9859650,11753.84291,4.070179882075499,115.8887772475815
Portugal,Europe,1987,74.06,9915289,13039.30876,4.115254569181586,129.28851471563163
Portugal,Europe,1992,74.86,9927680,16207.26663,4.209709776871707,160.9005567773184
Portugal,Europe,1997,75.97,10156415,17641.03156,4.246523976924887,179.16963755145738
Portugal,Europe,2002,77.29,10433867,19970.90787,4.300397808184131,208.3737965848333
Portugal,Europe,2007,78.098,10642836,20509.64777,4.3119582019159575,218.2808176338757
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,3.4888269675210974,6.863524441195
Puerto Rico,Americas,1957,68.54,2260000,3907.156189,3.5918607725416565,8.83017298714
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,3.7082801888769055,12.505462638092979
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,3.84068796748737,18.355386422555153
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,3.960139661960012,25.974504080983944
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,3.9899178967965394,30.101306751314585
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,4.0141419054325675,33.87532375383915
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,4.089245822201595,42.30268920605388
Puerto Rico,Americas,1992,73.911,3585176,14641.58711,4.1655881556674625,52.492666708681355
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,4.230434443802678,63.908179531019
Puerto Rico,Americas,2002,77.778,3859606,18855.60618,4.27544049889477,72.77521074596507
Puerto Rico,Americas,2007,78.746,3942491,19328.70901,4.286202847895252,76.2032613135439
Reunion,Africa,1952,52.724,257700,2718.885295,3.434390885851806,0.7006567405215
Reunion,Africa,1957,55.09,308700,2769.451844,3.4423938179149474,0.8549297842428
Reunion,Africa,1962,57.666,358900,3173.72334,3.5015690657243885,1.1390493067260001
Reunion,Africa,1967,60.542,414024,4021.175739,3.604353053657538,1.6648632641637358
Reunion,Africa,1972,64.274,461633,5047.658563,3.703089970400089,2.3301657654133794
Reunion,Africa,1977,67.064,492095,4319.804067,3.6354640490023047,2.125753982350365
Reunion,Africa,1982,69.885,517810,5267.219353,3.721581404898934,2.7274188531769306
Reunion,Africa,1987,71.913,562035,5303.377488,3.724552540775113,2.98068376646808
Reunion,Africa,1992,73.615,622191,6101.255823,3.7854192351526845,3.7961464617681933
Reunion,Africa,1997,74.772,684810,6071.941411,3.783327572340296,4.15812619766691
Reunion,Africa,2002,75.744,743981,6316.1652,3.8004534805050576,4.6991069016612
Reunion,Africa,2007,76.442,798094,7670.122558,3.884802303432406,6.121478792804452
Romania,Europe,1952,61.05,16630000,3144.613186,3.49756723117478,52.29491728318
Romania,Europe,1957,64.1,17829327,3943.370225,3.595867552910546,70.30763722358857
Romania,Europe,1962,66.8,18680721,4734.997586,3.675319761927012,88.45316883973952
Romania,Europe,1967,66.8,19284814,6470.866545,3.810962443035351,124.78945773914762
Romania,Europe,1972,69.21,20662648,8011.414402,3.9037091968278945,165.5370357706565
Romania,Europe,1977,69.46,21658597,9356.39724,3.9711086521578145,202.6464371930723
Romania,Europe,1982,69.66,22356726,9605.314053,3.982511569016056,214.74337442687047
Romania,Europe,1987,69.53,22686371,9696.273295,3.9866048478327034,219.97325328776245
Romania,Europe,1992,69.36,22797027,6598.409903,3.8194392910640556,150.42412871575837
Romania,Europe,1997,69.72,22562458,7346.547557,3.866083294295342,165.7561706998151
Romania,Europe,2002,71.322,22404337,7885.360081,3.8968215299567097,176.6662646210713
Romania,Europe,2007,72.476,22276056,10808.47561,4.033764446881286,240.77020796299414
Rwanda,Africa,1952,40,2534927,493.3238752,2.6931321343486228,1.2505400109891103
Rwanda,Africa,1957,41.5,2822082,540.2893983,2.7326264457827985,1.5247409857332606
Rwanda,Africa,1962,43,3051242,597.4730727,2.776318336998713,1.8230349332912934
Rwanda,Africa,1967,44.1,3451079,510.9637142,2.7083900600520385,1.7633761438376219
Rwanda,Africa,1972,44.6,3992121,590.5806638,2.7712792236273116,2.35766947014992
Rwanda,Africa,1977,45,4657072,670.0806011,2.826127045249489,3.1206136051259787
Rwanda,Africa,1982,46.218,5507565,881.5706467,2.9452571212213607,4.8553076387922856
Rwanda,Africa,1987,44.02,6349365,847.991217,2.9283913541102655,5.384205753527206
Rwanda,Africa,1992,23.599,7290203,737.0685949,2.867507907126759,5.373379681745765
Rwanda,Africa,1997,36.087,7212583,589.9445051,2.7708111603499734,4.255023708427673
